mcc,mnc,lac,cell_id,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,device
310,120,5633,46169874,94,59,-81,,42.68828983,-73.82307364,8.58,0.26,248,40.72,"2019-05-23T15:16:10.579Z",LTE,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68820494,-73.82309032,8.58,0,0,43.66,"2019-05-23T15:17:20.590Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46169874,94,53,-87,4,42.68820494,-73.82309032,8.58,0,0,43.66,"2019-05-23T15:17:20.590Z",LTE,false,"samsung SM-G965U"
,4162,5,315,,,,,42.68820521,-73.82309484,6.43,0,0,43.36,"2019-05-23T15:17:30.592Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46169874,94,53,-87,4,42.68820521,-73.82309484,6.43,0,0,43.36,"2019-05-23T15:17:30.592Z",LTE,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68820782,-73.82309688,5.36,0,0,42.86,"2019-05-23T15:18:20.616Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46169874,94,54,-86,5,42.68820782,-73.82309688,5.36,0,0,42.86,"2019-05-23T15:18:20.616Z",LTE,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68807345,-73.82313600,7.5,0,0,49.98,"2019-05-23T15:19:10.590Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162963,269,54,-86,4,42.68807345,-73.82313600,7.5,0,0,49.98,"2019-05-23T15:19:10.590Z",LTE,false,"samsung SM-G965U"
,4162,5,315,,,,,42.68805992,-73.82313313,7.5,0,0,47.63,"2019-05-23T15:19:30.596Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162963,269,56,-84,4,42.68805992,-73.82313313,7.5,0,0,47.63,"2019-05-23T15:19:30.596Z",LTE,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68806458,-73.82312653,5.36,0,0,46.17,"2019-05-23T15:19:40.610Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162963,269,56,-84,3,42.68806458,-73.82312653,5.36,0,0,46.17,"2019-05-23T15:19:40.610Z",LTE,false,"samsung SM-G965U"
,4162,5,315,,,,,42.68809423,-73.82311246,7.5,0,0,46.79,"2019-05-23T15:20:10.590Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162963,269,56,-84,4,42.68809423,-73.82311246,7.5,0,0,46.79,"2019-05-23T15:20:10.590Z",LTE,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68810611,-73.82310269,7.5,0,0,47.26,"2019-05-23T15:20:20.610Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68811462,-73.82309612,9.65,0,0,48.08,"2019-05-23T15:20:21.591Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68760949,-73.82249090,7.5,8.36,135.2,44.53,"2019-05-23T15:23:21.572Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68743397,-73.82140827,4.29,9.44,81.9,35.83,"2019-05-23T15:23:30.559Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68785124,-73.82062154,5.36,9.94,35.7,38.22,"2019-05-23T15:23:38.568Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68826611,-73.82043556,4.29,6.89,5.9,31.45,"2019-05-23T15:23:44.552Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68881775,-73.82053606,7.5,7.13,349.6,37.59,"2019-05-23T15:23:55.581Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68926501,-73.82039499,8.58,4.95,32.8,38.38,"2019-05-23T15:24:03.550Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68867525,-73.81875806,10.72,14.82,127.5,30.76,"2019-05-23T15:24:26.560Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68836173,-73.81823735,5.36,16.82,127.6,36.47,"2019-05-23T15:24:29.563Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68788993,-73.81739678,8.58,16.87,128.2,35.97,"2019-05-23T15:24:34.559Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68744504,-73.81660852,8.58,15.34,127.7,38.52,"2019-05-23T15:24:39.572Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68717387,-73.81616176,6.43,14.81,126.8,38.72,"2019-05-23T15:24:42.563Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68690295,-73.81573578,6.43,3.72,131.5,41.63,"2019-05-23T15:24:47.576Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68644653,-73.81490048,6.43,10.54,125.7,48.47,"2019-05-23T15:25:30.566Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68600265,-73.81410769,6.43,12.76,127.8,43.25,"2019-05-23T15:25:37.555Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68550236,-73.81324552,6.43,15.56,127.5,44.95,"2019-05-23T15:25:43.553Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68502889,-73.81242474,6.43,16.1,127.8,45.28,"2019-05-23T15:25:48.563Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68469341,-73.81181941,6.43,15.45,127.7,47.01,"2019-05-23T15:25:52.556Z",CDMA,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68436143,-73.81113439,6.43,15.3,128.1,47.69,"2019-05-23T15:25:56.578Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.68436143,-73.81113439,6.43,15.3,128.1,47.69,"2019-05-23T15:26:00.650Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162962,100,50,-90,4,42.68436143,-73.81113439,6.43,15.3,128.1,47.69,"2019-05-23T15:26:00.650Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.68385523,-73.81032779,9.65,14.93,128.5,48.07,"2019-05-23T15:26:02.534Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162962,100,50,-90,4,42.68385523,-73.81032779,9.65,14.93,128.5,48.07,"2019-05-23T15:26:02.534Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.68317236,-73.80909479,6.43,15.64,128.7,50.33,"2019-05-23T15:26:10.538Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162962,100,50,-90,4,42.68317236,-73.80909479,6.43,15.64,128.7,50.33,"2019-05-23T15:26:10.538Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.68251024,-73.80802932,6.43,15.05,127.1,50.48,"2019-05-23T15:26:17.558Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162962,100,45,-95,,42.68251024,-73.80802932,6.43,15.05,127.1,50.48,"2019-05-23T15:26:17.558Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.68212423,-73.80731281,5.36,16.05,130.1,41.97,"2019-05-23T15:26:22.570Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.68160103,-73.80648952,6.43,16.89,127.1,38.58,"2019-05-23T15:26:27.564Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.68123275,-73.80583436,5.36,16.21,128.5,36.54,"2019-05-23T15:26:31.560Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.68083593,-73.80518599,4.29,16.71,128.6,41.45,"2019-05-23T15:26:35.567Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.68046871,-73.80455392,6.43,16.5,127.7,40.68,"2019-05-23T15:26:39.567Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.68011772,-73.80392804,8.58,16.08,127.9,48.1,"2019-05-23T15:26:43.568Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67976285,-73.80330734,8.58,16.07,128,49.93,"2019-05-23T15:26:47.577Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67941234,-73.80273870,8.58,15.34,128.4,46.78,"2019-05-23T15:26:51.551Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67903326,-73.80201442,4.29,16.11,128.2,37.75,"2019-05-23T15:26:56.564Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67867809,-73.80136039,5.36,15.27,128.1,45.33,"2019-05-23T15:27:00.576Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67840274,-73.80088563,4.29,10.67,128.1,47.24,"2019-05-23T15:27:04.563Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67806880,-73.80025990,8.58,2.27,125.6,49.63,"2019-05-23T15:27:15.569Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67754006,-73.79939692,8.58,11.82,128.1,48.11,"2019-05-23T15:27:28.556Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67685456,-73.79821953,8.58,10.23,128.2,43.25,"2019-05-23T15:27:40.568Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67620603,-73.79713221,6.43,14.44,127.7,43.24,"2019-05-23T15:27:48.555Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67567706,-73.79629322,8.58,14.69,128.7,56.41,"2019-05-23T15:27:54.566Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67522188,-73.79548010,4.29,12.42,127.4,44.81,"2019-05-23T15:28:01.550Z",CDMA,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67479017,-73.79456936,7.5,14.29,122.7,41.47,"2019-05-23T15:28:07.577Z",CDMA,false,"samsung SM-G965U"
,4162,5,4621,,,,,42.67470051,-73.79442754,5.36,14.41,128.3,38.26,"2019-05-23T15:28:10.623Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46159898,205,46,-94,4,42.67470051,-73.79442754,5.36,14.41,128.3,38.26,"2019-05-23T15:28:10.623Z",LTE,false,"samsung SM-G965U"
,4162,5,4621,,,,,42.67436247,-73.79384936,6.43,13.77,129.3,39.16,"2019-05-23T15:28:12.544Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46159898,205,46,-94,4,42.67436247,-73.79384936,6.43,13.77,129.3,39.16,"2019-05-23T15:28:12.544Z",LTE,false,"samsung SM-G965U"
,4162,5,4621,,,,,42.67398733,-73.79321413,7.5,7.2,124.9,37.75,"2019-05-23T15:28:20.572Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46159898,205,46,-94,4,42.67398733,-73.79321413,7.5,7.2,124.9,37.75,"2019-05-23T15:28:20.572Z",LTE,false,"samsung SM-G965U"
,4162,5,317,,,,,42.67400449,-73.79330045,8.58,0,0,38.03,"2019-05-23T15:28:40.643Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46163458,112,35,-105,7,42.67400449,-73.79330045,8.58,0,0,38.03,"2019-05-23T15:28:40.643Z",LTE,false,"samsung SM-G965U"
,4162,5,4621,,,,,42.67400449,-73.79330045,8.58,0,0,38.03,"2019-05-23T15:29:00.640Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46163474,112,33,-107,,42.67400449,-73.79330045,8.58,0,0,38.03,"2019-05-23T15:29:00.640Z",LTE,false,"samsung SM-G965U"
,4162,5,317,,,,,42.67400449,-73.79330045,8.58,0,0,38.03,"2019-05-23T15:29:20.630Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47494722,433,23,-117,,42.67400449,-73.79330045,8.58,0,0,38.03,"2019-05-23T15:29:20.630Z",LTE,false,"samsung SM-G965U"
,4162,5,4621,,,,,42.67400449,-73.79330045,8.58,0,0,38.03,"2019-05-23T15:29:30.637Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46163482,112,35,-105,,42.67400449,-73.79330045,8.58,0,0,38.03,"2019-05-23T15:29:30.637Z",LTE,false,"samsung SM-G965U"
,4162,5,4621,,,,,42.66913585,-73.78473054,8.58,10.77,125.6,39.39,"2019-05-23T15:30:17.542Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46163482,112,35,-105,,42.66913585,-73.78473054,8.58,10.77,125.6,39.39,"2019-05-23T15:30:17.542Z",LTE,false,"samsung SM-G965U"
,4162,5,948,,,,,42.66913585,-73.78473054,8.58,10.77,125.6,39.39,"2019-05-23T15:30:18.623Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46787123,380,36,-104,26,42.66913585,-73.78473054,8.58,10.77,125.6,39.39,"2019-05-23T15:30:18.623Z",LTE,false,"samsung SM-G965U"
,4162,5,948,,,,,42.66896320,-73.78457437,7.5,2.37,126.4,38.61,"2019-05-23T15:30:50.877Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797361,176,33,-107,,42.66896320,-73.78457437,7.5,2.37,126.4,38.61,"2019-05-23T15:30:50.877Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66896320,-73.78457437,7.5,2.37,126.4,38.61,"2019-05-23T15:31:29.279Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491650,112,36,-104,,42.66896320,-73.78457437,7.5,2.37,126.4,38.61,"2019-05-23T15:31:29.279Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66896320,-73.78457437,7.5,2.37,126.4,38.61,"2019-05-23T15:35:00.502Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,37,-103,,42.66896320,-73.78457437,7.5,2.37,126.4,38.61,"2019-05-23T15:35:00.502Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66191467,-73.77335467,9.65,0,0,37.02,"2019-05-23T15:36:44.581Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797361,176,32,-108,24,42.66191467,-73.77335467,9.65,0,0,37.02,"2019-05-23T15:36:44.581Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66197031,-73.77335298,7.5,0,0,38,"2019-05-23T15:39:30.431Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,29,-111,,42.66197031,-73.77335298,7.5,0,0,38,"2019-05-23T15:39:30.431Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66219850,-73.77347063,17.15,2.29,163,38.23,"2019-05-23T15:42:07.259Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46160665,51,49,-91,,42.66219850,-73.77347063,17.15,2.29,163,38.23,"2019-05-23T15:42:07.259Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66206262,-73.77336693,6.43,0,0,34.8,"2019-05-23T15:43:26.086Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,31,-109,,42.66206262,-73.77336693,6.43,0,0,34.8,"2019-05-23T15:43:26.086Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66199335,-73.77336745,6.43,0,0,35.16,"2019-05-23T15:48:03.644Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491650,112,39,-101,28,42.66199335,-73.77336745,6.43,0,0,35.16,"2019-05-23T15:48:03.644Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66199335,-73.77336745,6.43,0,0,35.16,"2019-05-23T15:48:28.833Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797361,176,41,-99,25,42.66199335,-73.77336745,6.43,0,0,35.16,"2019-05-23T15:48:28.833Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66199335,-73.77336745,6.43,0,0,35.16,"2019-05-23T15:50:49.720Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,45,-95,23,42.66199335,-73.77336745,6.43,0,0,35.16,"2019-05-23T15:50:49.720Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66149827,-73.77573478,10.72,1.1,28,22.46,"2019-05-23T15:51:17.562Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,45,-95,23,42.66149827,-73.77573478,10.72,1.1,28,22.46,"2019-05-23T15:51:17.562Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:51:32.598Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46786617,42,45,-95,27,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:51:32.598Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:51:42.624Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46797369,176,47,-93,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:51:42.624Z",LTE,false,"samsung SM-G965U"
,4162,5,504,,,,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:53:19.648Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46786609,42,54,-86,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:53:19.648Z",LTE,false,"samsung SM-G965U"
,4162,5,436,,,,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:54:36.460Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46786617,42,42,-98,26,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:54:36.460Z",LTE,false,"samsung SM-G965U"
,4162,5,436,,,,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:55:30.184Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491650,112,22,-118,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:55:30.184Z",LTE,false,"samsung SM-G965U"
,4162,5,436,,,,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:58:30.694Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491642,112,29,-111,28,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:58:30.694Z",LTE,false,"samsung SM-G965U"
,4162,5,531,,,,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:58:40.712Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46786617,42,29,-111,25,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T15:58:40.712Z",LTE,false,"samsung SM-G965U"
,4162,5,436,,,,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T16:00:39.117Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46787123,380,34,-106,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T16:00:39.117Z",LTE,false,"samsung SM-G965U"
,4162,5,948,,,,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T16:01:41.291Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491650,112,23,-117,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T16:01:41.291Z",LTE,false,"samsung SM-G965U"
,4162,5,317,,,,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T16:03:07.167Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47494722,433,24,-116,,42.66153761,-73.77583421,6.43,1,301.7,21.88,"2019-05-23T16:03:07.167Z",LTE,false,"samsung SM-G965U"
,4162,5,317,,,,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:03:48.575Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47494722,433,24,-116,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:03:48.575Z",LTE,false,"samsung SM-G965U"
,4162,5,4621,,,,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:03:51.064Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46163458,112,27,-113,8,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:03:51.064Z",LTE,false,"samsung SM-G965U"
,4162,5,317,,,,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:04:33.926Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47494706,433,26,-114,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:04:33.926Z",LTE,false,"samsung SM-G965U"
,4162,5,4621,,,,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:07:16.824Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491130,439,29,-111,23,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:07:16.824Z",LTE,false,"samsung SM-G965U"
,4162,5,4877,,,,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:08:33.669Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47491129,279,21,-119,26,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:08:33.669Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:08:58.300Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162945,438,44,-96,4,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:08:58.300Z",LTE,false,"samsung SM-G965U"
,4162,5,571,,,,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:09:08.294Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47492913,90,25,-115,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:09:08.294Z",LTE,false,"samsung SM-G965U"
,4162,5,315,,,,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:10:09.826Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46162945,438,62,-78,0,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:10:09.826Z",LTE,false,"samsung SM-G965U"
,4162,5,827,,,,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:10:44.089Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47492913,90,28,-112,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:10:44.089Z",LTE,false,"samsung SM-G965U"
,4162,5,298,,,,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:12:41.122Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47492913,90,33,-107,,42.67164856,-73.79222905,7.5,0,0,34.54,"2019-05-23T16:12:41.122Z",LTE,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68728857,-73.83028581,19.3,10.25,81.5,55.26,"2019-05-23T16:14:50.565Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47492913,90,33,-107,,42.68728857,-73.83028581,19.3,10.25,81.5,55.26,"2019-05-23T16:14:50.565Z",LTE,false,"samsung SM-G965U"
,4162,5,827,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:15:10.314Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47492929,90,27,-113,30,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:15:10.314Z",LTE,false,"samsung SM-G965U"
,4162,5,950,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:15:30.337Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47492929,90,32,-108,30,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:15:30.337Z",LTE,false,"samsung SM-G965U"
,4162,5,694,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:16:06.232Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47492929,90,21,-119,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:16:06.232Z",LTE,false,"samsung SM-G965U"
,4162,5,694,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:16:36.674Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46169858,94,64,-76,1,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:16:36.674Z",LTE,false,"samsung SM-G965U"
,4162,5,298,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:19:12.376Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47492929,90,29,-111,30,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:19:12.376Z",LTE,false,"samsung SM-G965U"
,4162,5,810,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:20:07.784Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47492923,41,22,-118,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:20:07.784Z",LTE,false,"samsung SM-G965U"
,4162,5,810,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:21:15.608Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46161667,254,34,-106,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:21:15.608Z",LTE,false,"samsung SM-G965U"
,4162,5,331,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:22:19.381Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47500849,177,56,-84,29,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:22:19.381Z",LTE,false,"samsung SM-G965U"
,4162,5,331,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:24:18.696Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47500865,177,51,-89,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:24:18.696Z",LTE,false,"samsung SM-G965U"
,4162,5,587,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:25:13.365Z",CDMA,false,"samsung SM-G965U"
310,120,5633,47500858,250,34,-106,24,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:25:13.365Z",LTE,false,"samsung SM-G965U"
,4162,5,280,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:26:21.371Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46161937,240,30,-110,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:26:21.371Z",LTE,false,"samsung SM-G965U"
,4162,5,782,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:26:32.952Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46161945,315,30,-110,75,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:26:32.952Z",LTE,false,"samsung SM-G965U"
,4162,5,782,,,,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:27:43.958Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46169371,239,31,-109,,42.68727257,-73.82991416,6.43,9.38,84.7,38.92,"2019-05-23T16:27:43.958Z",LTE,false,"samsung SM-G965U"
,4162,5,782,,,,,42.69780310,-73.88795175,6.43,0.82,256.5,45.44,"2019-05-23T16:27:46.545Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46169371,239,31,-109,,42.69780310,-73.88795175,6.43,0.82,256.5,45.44,"2019-05-23T16:27:46.545Z",LTE,false,"samsung SM-G965U"
,4162,5,782,,,,,42.69783923,-73.88791994,7.5,0.54,280.9,46.85,"2019-05-23T16:27:53.948Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46169347,239,24,-116,12,42.69783923,-73.88791994,7.5,0.54,280.9,46.85,"2019-05-23T16:27:53.948Z",LTE,false,"samsung SM-G965U"
,4162,5,782,,,,,42.69783923,-73.88791994,7.5,0.54,280.9,46.85,"2019-05-23T16:28:46.655Z",CDMA,false,"samsung SM-G965U"
310,120,5633,46169371,239,30,-110,14,42.69783923,-73.88791994,7.5,0.54,280.9,46.85,"2019-05-23T16:28:46.655Z",LTE,false,"samsung SM-G965U"
,4162,5,587,,,,,42.69783923,-73.88791994,7.5,0.54,280.9,46.85,"2019-05-23T16:32:11.780Z",CDMA,false,"samsung SM-G965U"
